seed,task_name,task_idx,epoch,metric_type,value
,Task 3: Galloping,2,2,training_accuracy,100.0
,Task 3: Galloping,2,3,training_loss,1.344054937362671e-05
,Task 3: Galloping,2,3,training_accuracy,100.0
,Task 3: Galloping,2,4,training_loss,1.964747905731201e-05
,Task 3: Galloping,2,4,training_accuracy,100.0
,Task 3: Galloping,2,5,training_loss,1.1421740055084229e-05
,Task 3: Galloping,2,5,training_accuracy,100.0
,Task 3: Galloping,2,6,training_loss,5.285441875457764e-06
,Task 3: Galloping,2,6,training_accuracy,100.0
,Task 3: Galloping,2,7,training_loss,3.040432929992676e-06
,Task 3: Galloping,2,7,training_accuracy,100.0
,Task 3: Galloping,2,8,training_loss,6.89464807510376e-05
,Task 3: Galloping,2,8,training_accuracy,100.0
,Task 3: Galloping,2,9,training_loss,3.794968128204346e-05
,Task 3: Galloping,2,9,training_accuracy,100.0
,Task 1: Sniffing,0,0,training_loss,1.3996914027676437
,Task 1: Sniffing,0,0,training_accuracy,92.78787878787878
,Task 1: Sniffing,0,1,training_loss,0.9477477768718292
,Task 1: Sniffing,0,1,training_accuracy,96.42424242424242
,Task 1: Sniffing,0,2,training_loss,0.8693847166035663
,Task 1: Sniffing,0,2,training_accuracy,96.9090909090909
,Task 1: Sniffing,0,3,training_loss,0.827633925265435
,Task 1: Sniffing,0,3,training_accuracy,97.57575757575758
,Task 1: Sniffing,0,4,training_loss,0.8091264820544783
,Task 1: Sniffing,0,4,training_accuracy,97.57575757575758
,Task 1: Sniffing,0,5,training_loss,0.8013534879628005
,Task 1: Sniffing,0,5,training_accuracy,97.63636363636364
,Task 1: Sniffing,0,6,training_loss,0.793787860435603
,Task 1: Sniffing,0,6,training_accuracy,97.51515151515152
,Task 1: Sniffing,0,7,training_loss,0.7842857626148245
,Task 1: Sniffing,0,7,training_accuracy,97.75757575757576
,Task 1: Sniffing,0,8,training_loss,0.7869976995507199
,Task 1: Sniffing,0,8,training_accuracy,97.8181818181818
,Task 1: Sniffing,0,9,training_loss,0.7743949851430388
,Task 1: Sniffing,0,9,training_accuracy,97.93939393939394
,Task 2: Trotting,1,0,training_loss,0.4621111651902555
,Task 2: Trotting,1,0,training_accuracy,96.62493195427326
,Task 2: Trotting,1,1,training_loss,0.3282467934521494
,Task 2: Trotting,1,1,training_accuracy,97.76810016330974
,Task 2: Trotting,1,2,training_loss,0.288915891019819
,Task 2: Trotting,1,2,training_accuracy,98.14915623298856
,Task 2: Trotting,1,3,training_loss,0.2846936453367666
,Task 2: Trotting,1,3,training_accuracy,98.0402830702232
,Task 2: Trotting,1,4,training_loss,0.2871095903885612
,Task 2: Trotting,1,4,training_accuracy,98.31246597713664
,Task 2: Trotting,1,5,training_loss,0.257038777392643
,Task 2: Trotting,1,5,training_accuracy,98.25802939575397
,Task 2: Trotting,1,6,training_loss,0.2784708419063868
,Task 2: Trotting,1,6,training_accuracy,98.31246597713664
,Task 2: Trotting,1,7,training_loss,0.2632764831082551
,Task 2: Trotting,1,7,training_accuracy,98.36690255851931
,Task 2: Trotting,1,8,training_loss,0.2664955101335348
,Task 2: Trotting,1,8,training_accuracy,98.42133913990202
,Task 2: Trotting,1,9,training_loss,0.259656357358175
,Task 2: Trotting,1,9,training_accuracy,98.36690255851931
,Task 3: Galloping,2,0,training_loss,0.4845239776568527
,Task 3: Galloping,2,0,training_accuracy,95.6544780074192
,Task 3: Galloping,2,1,training_loss,0.2746906536311098
,Task 3: Galloping,2,1,training_accuracy,97.456279809221
,Task 3: Galloping,2,2,training_loss,0.2302075182316293
,Task 3: Galloping,2,2,training_accuracy,98.14520402755696
,Task 3: Galloping,2,3,training_loss,0.2099770594325442
,Task 3: Galloping,2,3,training_accuracy,98.67514573396926
,Task 3: Galloping,2,4,training_loss,0.1898535850823565
,Task 3: Galloping,2,4,training_accuracy,98.62215156332805
,Task 3: Galloping,2,5,training_loss,0.1843168222972123
,Task 3: Galloping,2,5,training_accuracy,98.5691573926868
,Task 3: Galloping,2,6,training_loss,0.1930794006156294
,Task 3: Galloping,2,6,training_accuracy,98.72813990461049
,Task 3: Galloping,2,7,training_loss,0.17716007673294
,Task 3: Galloping,2,7,training_accuracy,98.78113407525171
,Task 3: Galloping,2,8,training_loss,0.177374774797054
,Task 3: Galloping,2,8,training_accuracy,98.78113407525171
,Task 3: Galloping,2,9,training_loss,0.1762840336320512
,Task 3: Galloping,2,9,training_accuracy,98.67514573396926
,Task 1: Sniffing,0,0,training_loss,9.822690641725218e-06
,Task 1: Sniffing,0,0,training_accuracy,100.0
,Task 1: Sniffing,0,1,training_loss,1.1833612020913656e-05
,Task 1: Sniffing,0,1,training_accuracy,100.0
,Task 1: Sniffing,0,2,training_loss,1.222189370687906e-05
,Task 1: Sniffing,0,2,training_accuracy,100.0
,Task 1: Sniffing,0,3,training_loss,1.0212830134800505e-05
,Task 1: Sniffing,0,3,training_accuracy,100.0
,Task 1: Sniffing,0,4,training_loss,1.3732600521731688e-05
,Task 1: Sniffing,0,4,training_accuracy,100.0
,Task 1: Sniffing,0,5,training_loss,9.936171692687195e-07
,Task 1: Sniffing,0,5,training_accuracy,100.0
,Task 1: Sniffing,0,6,training_loss,2.7015611722871856e-07
,Task 1: Sniffing,0,6,training_accuracy,100.0
,Task 1: Sniffing,0,7,training_loss,2.795999700372869e-07
,Task 1: Sniffing,0,7,training_accuracy,100.0
,Task 1: Sniffing,0,8,training_loss,3.911148418079723e-06
,Task 1: Sniffing,0,8,training_accuracy,100.0
,Task 1: Sniffing,0,9,training_loss,9.80922154017857e-07
,Task 1: Sniffing,0,9,training_accuracy,100.0
,Task 2: Trotting,1,0,training_loss,1.6741733500026764e-05
,Task 2: Trotting,1,0,training_accuracy,100.0
,Task 2: Trotting,1,1,training_loss,2.677188837591977e-06
,Task 2: Trotting,1,1,training_accuracy,100.0
,Task 2: Trotting,1,2,training_loss,1.993727556524429e-05
,Task 2: Trotting,1,2,training_accuracy,100.0
,Task 2: Trotting,1,3,training_loss,9.441758222120968e-06
,Task 2: Trotting,1,3,training_accuracy,100.0
,Task 2: Trotting,1,4,training_loss,1.6870026919931016e-05
,Task 2: Trotting,1,4,training_accuracy,100.0
,Task 2: Trotting,1,5,training_loss,1.8079809964021896e-06
,Task 2: Trotting,1,5,training_accuracy,100.0
,Task 2: Trotting,1,6,training_loss,6.419452116451161e-07
,Task 2: Trotting,1,6,training_accuracy,100.0
,Task 2: Trotting,1,7,training_loss,4.247229367016471e-07
,Task 2: Trotting,1,7,training_accuracy,100.0
,Task 2: Trotting,1,8,training_loss,2.9960099388571347e-06
,Task 2: Trotting,1,8,training_accuracy,100.0
,Task 2: Trotting,1,9,training_loss,1.6767392184007615e-06
,Task 2: Trotting,1,9,training_accuracy,100.0
,Task 3: Galloping,2,0,training_loss,6.577968597412109e-05
,Task 3: Galloping,2,0,training_accuracy,100.0
,Task 3: Galloping,2,1,training_loss,4.180610179901123e-05
,Task 3: Galloping,2,1,training_accuracy,100.0
,Task 3: Galloping,2,2,training_loss,9.73135232925415e-06
,Task 3: Galloping,2,2,training_accuracy,100.0
,Task 3: Galloping,2,3,training_loss,1.344054937362671e-05
,Task 3: Galloping,2,3,training_accuracy,100.0
,Task 3: Galloping,2,4,training_loss,1.964747905731201e-05
,Task 3: Galloping,2,4,training_accuracy,100.0
,Task 3: Galloping,2,5,training_loss,1.1421740055084229e-05
,Task 3: Galloping,2,5,training_accuracy,100.0
,Task 3: Galloping,2,6,training_loss,5.285441875457764e-06
,Task 3: Galloping,2,6,training_accuracy,100.0
,Task 3: Galloping,2,7,training_loss,3.040432929992676e-06
,Task 3: Galloping,2,7,training_accuracy,100.0
,Task 3: Galloping,2,8,training_loss,6.89464807510376e-05
,Task 3: Galloping,2,8,training_accuracy,100.0
,Task 3: Galloping,2,9,training_loss,3.794968128204346e-05
,Task 3: Galloping,2,9,training_accuracy,100.0
,Task 1: Sniffing,0,0,training_loss,9.822690641725218e-06
,Task 1: Sniffing,0,0,training_accuracy,100.0
,Task 1: Sniffing,0,1,training_loss,1.1833612020913656e-05
,Task 1: Sniffing,0,1,training_accuracy,100.0
,Task 1: Sniffing,0,2,training_loss,1.222189370687906e-05
,Task 1: Sniffing,0,2,training_accuracy,100.0
,Task 1: Sniffing,0,3,training_loss,1.0212830134800505e-05
,Task 1: Sniffing,0,3,training_accuracy,100.0
,Task 1: Sniffing,0,4,training_loss,1.3732600521731688e-05
,Task 1: Sniffing,0,4,training_accuracy,100.0
,Task 1: Sniffing,0,5,training_loss,9.936171692687195e-07
,Task 1: Sniffing,0,5,training_accuracy,100.0
,Task 1: Sniffing,0,6,training_loss,2.7015611722871856e-07
,Task 1: Sniffing,0,6,training_accuracy,100.0
,Task 1: Sniffing,0,7,training_loss,2.795999700372869e-07
,Task 1: Sniffing,0,7,training_accuracy,100.0
,Task 1: Sniffing,0,8,training_loss,3.911148418079723e-06
,Task 1: Sniffing,0,8,training_accuracy,100.0
,Task 1: Sniffing,0,9,training_loss,9.80922154017857e-07
,Task 1: Sniffing,0,9,training_accuracy,100.0
,Task 2: Trotting,1,0,training_loss,1.6741733500026764e-05
,Task 2: Trotting,1,0,training_accuracy,100.0
,Task 2: Trotting,1,1,training_loss,2.677188837591977e-06
,Task 2: Trotting,1,1,training_accuracy,100.0
,Task 2: Trotting,1,2,training_loss,1.993727556524429e-05
,Task 2: Trotting,1,2,training_accuracy,100.0
,Task 2: Trotting,1,3,training_loss,9.441758222120968e-06
,Task 2: Trotting,1,3,training_accuracy,100.0
,Task 2: Trotting,1,4,training_loss,1.6870026919931016e-05
,Task 2: Trotting,1,4,training_accuracy,100.0
,Task 2: Trotting,1,5,training_loss,1.8079809964021896e-06
,Task 2: Trotting,1,5,training_accuracy,100.0
,Task 2: Trotting,1,6,training_loss,6.419452116451161e-07
,Task 2: Trotting,1,6,training_accuracy,100.0
,Task 2: Trotting,1,7,training_loss,4.247229367016471e-07
,Task 2: Trotting,1,7,training_accuracy,100.0
,Task 2: Trotting,1,8,training_loss,2.9960099388571347e-06
,Task 2: Trotting,1,8,training_accuracy,100.0
,Task 2: Trotting,1,9,training_loss,1.6767392184007615e-06
,Task 2: Trotting,1,9,training_accuracy,100.0
,Task 3: Galloping,2,0,training_loss,6.577968597412109e-05
,Task 3: Galloping,2,0,training_accuracy,100.0
,Task 3: Galloping,2,1,training_loss,4.180610179901123e-05
,Task 3: Galloping,2,1,training_accuracy,100.0
,Task 3: Galloping,2,2,training_loss,9.73135232925415e-06
,Task 3: Galloping,2,2,training_accuracy,100.0
,Task 3: Galloping,2,3,training_loss,1.344054937362671e-05
,Task 3: Galloping,2,3,training_accuracy,100.0
,Task 3: Galloping,2,4,training_loss,1.964747905731201e-05
,Task 3: Galloping,2,4,training_accuracy,100.0
,Task 3: Galloping,2,5,training_loss,1.1421740055084229e-05
,Task 3: Galloping,2,5,training_accuracy,100.0
,Task 3: Galloping,2,6,training_loss,5.285441875457764e-06
,Task 3: Galloping,2,6,training_accuracy,100.0
,Task 3: Galloping,2,7,training_loss,3.040432929992676e-06
,Task 3: Galloping,2,7,training_accuracy,100.0
,Task 3: Galloping,2,8,training_loss,6.89464807510376e-05
,Task 3: Galloping,2,8,training_accuracy,100.0
,Task 3: Galloping,2,9,training_loss,3.794968128204346e-05
,Task 3: Galloping,2,9,training_accuracy,100.0
,Task 1: Sniffing,0,0,training_loss,9.822690641725218e-06
,Task 1: Sniffing,0,0,training_accuracy,100.0
,Task 1: Sniffing,0,1,training_loss,1.1833612020913656e-05
,Task 1: Sniffing,0,1,training_accuracy,100.0
,Task 1: Sniffing,0,2,training_loss,1.222189370687906e-05
,Task 1: Sniffing,0,2,training_accuracy,100.0
,Task 1: Sniffing,0,3,training_loss,1.0212830134800505e-05
,Task 1: Sniffing,0,3,training_accuracy,100.0
,Task 1: Sniffing,0,4,training_loss,1.3732600521731688e-05
,Task 1: Sniffing,0,4,training_accuracy,100.0
,Task 1: Sniffing,0,5,training_loss,9.936171692687195e-07
,Task 1: Sniffing,0,5,training_accuracy,100.0
,Task 1: Sniffing,0,6,training_loss,2.7015611722871856e-07
,Task 1: Sniffing,0,6,training_accuracy,100.0
,Task 1: Sniffing,0,7,training_loss,2.795999700372869e-07
,Task 1: Sniffing,0,7,training_accuracy,100.0
,Task 1: Sniffing,0,8,training_loss,3.911148418079723e-06
,Task 1: Sniffing,0,8,training_accuracy,100.0
,Task 1: Sniffing,0,9,training_loss,9.80922154017857e-07
,Task 1: Sniffing,0,9,training_accuracy,100.0
,Task 2: Trotting,1,0,training_loss,1.6741733500026764e-05
,Task 2: Trotting,1,0,training_accuracy,100.0
,Task 2: Trotting,1,1,training_loss,2.677188837591977e-06
,Task 2: Trotting,1,1,training_accuracy,100.0
,Task 2: Trotting,1,2,training_loss,1.993727556524429e-05
,Task 2: Trotting,1,2,training_accuracy,100.0
,Task 2: Trotting,1,3,training_loss,9.441758222120968e-06
,Task 2: Trotting,1,3,training_accuracy,100.0
,Task 2: Trotting,1,4,training_loss,1.6870026919931016e-05
,Task 2: Trotting,1,4,training_accuracy,100.0
,Task 2: Trotting,1,5,training_loss,1.8079809964021896e-06
,Task 2: Trotting,1,5,training_accuracy,100.0
,Task 2: Trotting,1,6,training_loss,6.419452116451161e-07
,Task 2: Trotting,1,6,training_accuracy,100.0
,Task 2: Trotting,1,7,training_loss,4.247229367016471e-07
,Task 2: Trotting,1,7,training_accuracy,100.0
,Task 2: Trotting,1,8,training_loss,2.9960099388571347e-06
,Task 2: Trotting,1,8,training_accuracy,100.0
,Task 2: Trotting,1,9,training_loss,1.6767392184007615e-06
,Task 2: Trotting,1,9,training_accuracy,100.0
,Task 3: Galloping,2,0,training_loss,6.577968597412109e-05
,Task 3: Galloping,2,0,training_accuracy,100.0
,Task 3: Galloping,2,1,training_loss,4.180610179901123e-05
,Task 3: Galloping,2,1,training_accuracy,100.0
,Task 3: Galloping,2,2,training_loss,9.73135232925415e-06
,Task 3: Galloping,2,2,training_accuracy,100.0
,Task 3: Galloping,2,3,training_loss,1.344054937362671e-05
,Task 3: Galloping,2,3,training_accuracy,100.0
,Task 3: Galloping,2,4,training_loss,1.964747905731201e-05
,Task 3: Galloping,2,4,training_accuracy,100.0
,Task 3: Galloping,2,5,training_loss,1.1421740055084229e-05
,Task 3: Galloping,2,5,training_accuracy,100.0
,Task 3: Galloping,2,6,training_loss,5.285441875457764e-06
,Task 3: Galloping,2,6,training_accuracy,100.0
,Task 3: Galloping,2,7,training_loss,3.040432929992676e-06
,Task 3: Galloping,2,7,training_accuracy,100.0
,Task 3: Galloping,2,8,training_loss,6.89464807510376e-05
,Task 3: Galloping,2,8,training_accuracy,100.0
,Task 3: Galloping,2,9,training_loss,3.794968128204346e-05
,Task 3: Galloping,2,9,training_accuracy,100.0
,Task 1: Sniffing,0,0,training_loss,1.3999776212193749
,Task 1: Sniffing,0,0,training_accuracy,92.78787878787878
,Task 1: Sniffing,0,1,training_loss,0.9386911535985544
,Task 1: Sniffing,0,1,training_accuracy,96.78787878787878
,Task 1: Sniffing,0,2,training_loss,0.8575329782000997
,Task 1: Sniffing,0,2,training_accuracy,97.03030303030305
,Task 1: Sniffing,0,3,training_loss,0.8288560826794216
,Task 1: Sniffing,0,3,training_accuracy,97.45454545454544
,Task 1: Sniffing,0,4,training_loss,0.8143313357267867
,Task 1: Sniffing,0,4,training_accuracy,97.51515151515152
,Task 1: Sniffing,0,5,training_loss,0.7949158863271728
,Task 1: Sniffing,0,5,training_accuracy,97.6969696969697
,Task 1: Sniffing,0,6,training_loss,0.8038827955677654
,Task 1: Sniffing,0,6,training_accuracy,97.93939393939394
,Task 1: Sniffing,0,7,training_loss,0.7851375360168855
,Task 1: Sniffing,0,7,training_accuracy,97.93939393939394
,Task 1: Sniffing,0,8,training_loss,0.7797062442118697
,Task 1: Sniffing,0,8,training_accuracy,97.87878787878788
,Task 1: Sniffing,0,9,training_loss,0.7700038248870634
,Task 1: Sniffing,0,9,training_accuracy,98.0
,Task 2: Trotting,1,0,training_loss,0.4872401214996125
,Task 2: Trotting,1,0,training_accuracy,96.9515514425694
,Task 2: Trotting,1,1,training_loss,0.3151369484498383
,Task 2: Trotting,1,1,training_accuracy,97.9314099074578
,Task 2: Trotting,1,2,training_loss,0.3036112248593111
,Task 2: Trotting,1,2,training_accuracy,98.20359281437126
,Task 2: Trotting,1,3,training_loss,0.2793661876848154
,Task 2: Trotting,1,3,training_accuracy,98.42133913990202
,Task 2: Trotting,1,4,training_loss,0.2748638587102276
,Task 2: Trotting,1,4,training_accuracy,98.31246597713664
,Task 2: Trotting,1,5,training_loss,0.2716722667360983
,Task 2: Trotting,1,5,training_accuracy,98.36690255851931
,Task 2: Trotting,1,6,training_loss,0.2803727064799962
,Task 2: Trotting,1,6,training_accuracy,98.31246597713664
,Task 2: Trotting,1,7,training_loss,0.2691452397013546
,Task 2: Trotting,1,7,training_accuracy,98.31246597713664
,Task 2: Trotting,1,8,training_loss,0.2587718273387288
,Task 2: Trotting,1,8,training_accuracy,98.36690255851931
,Task 2: Trotting,1,9,training_loss,0.2691998657960319
,Task 2: Trotting,1,9,training_accuracy,98.42133913990202
,Task 3: Galloping,2,0,training_loss,0.4682370134768489
,Task 3: Galloping,2,0,training_accuracy,95.97244303126656
,Task 3: Galloping,2,1,training_loss,0.263918295308452
,Task 3: Galloping,2,1,training_accuracy,97.61526232114468
,Task 3: Galloping,2,2,training_loss,0.2190952634934393
,Task 3: Galloping,2,2,training_accuracy,98.1981981981982
,Task 3: Galloping,2,3,training_loss,0.2065835688268113
,Task 3: Galloping,2,3,training_accuracy,98.41017488076312
,Task 3: Galloping,2,4,training_loss,0.1885412285331055
,Task 3: Galloping,2,4,training_accuracy,98.5691573926868
,Task 3: Galloping,2,5,training_loss,0.1851831094271337
,Task 3: Galloping,2,5,training_accuracy,98.78113407525171
,Task 3: Galloping,2,6,training_loss,0.1819089860251893
,Task 3: Galloping,2,6,training_accuracy,98.83412824589296
,Task 3: Galloping,2,7,training_loss,0.1761038842394841
,Task 3: Galloping,2,7,training_accuracy,98.83412824589296
,Task 3: Galloping,2,8,training_loss,0.1755024051876979
,Task 3: Galloping,2,8,training_accuracy,98.83412824589296
,Task 3: Galloping,2,9,training_loss,0.1682594586476544
,Task 3: Galloping,2,9,training_accuracy,98.88712241653418
,Task 1: Sniffing,0,0,training_loss,0.9657812542536042
,Task 1: Sniffing,0,0,training_accuracy,92.42424242424242
,Task 1: Sniffing,0,1,training_loss,0.3089928972461458
,Task 1: Sniffing,0,1,training_accuracy,96.66666666666669
,Task 1: Sniffing,0,2,training_loss,0.2053484792284893
,Task 1: Sniffing,0,2,training_accuracy,97.0909090909091
,Task 1: Sniffing,0,3,training_loss,0.1691093610831056
,Task 1: Sniffing,0,3,training_accuracy,97.15151515151516
,Task 1: Sniffing,0,4,training_loss,0.1556694260499948
,Task 1: Sniffing,0,4,training_accuracy,97.51515151515152
,Task 1: Sniffing,0,5,training_loss,0.1338343439963787
,Task 1: Sniffing,0,5,training_accuracy,97.8181818181818
,Task 1: Sniffing,0,6,training_loss,0.1492641072703356
,Task 1: Sniffing,0,6,training_accuracy,97.93939393939394
,Task 1: Sniffing,0,7,training_loss,0.1248918428871018
,Task 1: Sniffing,0,7,training_accuracy,98.0
,Task 1: Sniffing,0,8,training_loss,0.1149254904871199
,Task 1: Sniffing,0,8,training_accuracy,98.12121212121212
,Task 1: Sniffing,0,9,training_loss,0.1167549898524091
,Task 1: Sniffing,0,9,training_accuracy,98.24242424242424
,Task 2: Trotting,1,0,training_loss,0.444640686159011
,Task 2: Trotting,1,0,training_accuracy,94.5019052803484
,Task 2: Trotting,1,1,training_loss,0.1557155499835979
,Task 2: Trotting,1,1,training_accuracy,97.9858464888405
,Task 2: Trotting,1,2,training_loss,0.1360412636927314
,Task 2: Trotting,1,2,training_accuracy,98.4757757212847
,Task 2: Trotting,1,3,training_loss,0.1082748607446664
,Task 2: Trotting,1,3,training_accuracy,98.4757757212847
,Task 2: Trotting,1,4,training_loss,0.1042940770584198
,Task 2: Trotting,1,4,training_accuracy,98.5302123026674
,Task 2: Trotting,1,5,training_loss,0.1054860769440702
,Task 2: Trotting,1,5,training_accuracy,98.58464888405008
,Task 2: Trotting,1,6,training_loss,0.1116689218856779
,Task 2: Trotting,1,6,training_accuracy,98.58464888405008
,Task 2: Trotting,1,7,training_loss,0.0896887934436907
,Task 2: Trotting,1,7,training_accuracy,98.58464888405008
,Task 2: Trotting,1,8,training_loss,0.0861191951516403
,Task 2: Trotting,1,8,training_accuracy,98.5302123026674
,Task 2: Trotting,1,9,training_loss,0.0856073406509921
,Task 2: Trotting,1,9,training_accuracy,98.58464888405008
,Task 3: Galloping,2,0,training_loss,0.2380343637679251
,Task 3: Galloping,2,0,training_accuracy,97.1383147853736
,Task 3: Galloping,2,1,training_loss,0.1499868554967133
,Task 3: Galloping,2,1,training_accuracy,98.14520402755696
,Task 3: Galloping,2,2,training_loss,0.1188152115464984
,Task 3: Galloping,2,2,training_accuracy,98.41017488076312
,Task 3: Galloping,2,3,training_loss,0.1193596725720494
,Task 3: Galloping,2,3,training_accuracy,98.51616322204558
,Task 3: Galloping,2,4,training_loss,0.098626985119666
,Task 3: Galloping,2,4,training_accuracy,98.67514573396926
,Task 3: Galloping,2,5,training_loss,0.0922393841514051
,Task 3: Galloping,2,5,training_accuracy,98.83412824589296
,Task 3: Galloping,2,6,training_loss,0.089475710900223
,Task 3: Galloping,2,6,training_accuracy,98.78113407525171
,Task 3: Galloping,2,7,training_loss,0.0900768907851798
,Task 3: Galloping,2,7,training_accuracy,98.88712241653418
,Task 3: Galloping,2,8,training_loss,0.080271359854488
,Task 3: Galloping,2,8,training_accuracy,98.78113407525171
,Task 3: Galloping,2,9,training_loss,0.0811196464552854
,Task 3: Galloping,2,9,training_accuracy,98.83412824589296
,Task 1: Sniffing,0,0,training_loss,1.3999776212193749
,Task 1: Sniffing,0,0,training_accuracy,92.78787878787878
,Task 1: Sniffing,0,1,training_loss,0.9288805813500376
,Task 1: Sniffing,0,1,training_accuracy,97.03030303030305
,Task 1: Sniffing,0,2,training_loss,0.848079142349236
,Task 1: Sniffing,0,2,training_accuracy,97.33333333333331
,Task 1: Sniffing,0,3,training_loss,0.8193313260071657
,Task 1: Sniffing,0,3,training_accuracy,97.51515151515152
,Task 1: Sniffing,0,4,training_loss,0.8039028597651332
,Task 1: Sniffing,0,4,training_accuracy,97.75757575757576
,Task 1: Sniffing,0,5,training_loss,0.7865503361076116
,Task 1: Sniffing,0,5,training_accuracy,97.8181818181818
,Task 1: Sniffing,0,6,training_loss,0.7939163014439471
,Task 1: Sniffing,0,6,training_accuracy,98.06060606060606
,Task 1: Sniffing,0,7,training_loss,0.7774437098549397
,Task 1: Sniffing,0,7,training_accuracy,98.12121212121212
,Task 1: Sniffing,0,8,training_loss,0.7718994317639788
,Task 1: Sniffing,0,8,training_accuracy,98.0
,Task 1: Sniffing,0,9,training_loss,0.7612932286101083
,Task 1: Sniffing,0,9,training_accuracy,98.1818181818182
,Task 2: Trotting,1,0,training_loss,0.4883260474034327
,Task 2: Trotting,1,0,training_accuracy,96.78824169842134
,Task 2: Trotting,1,1,training_loss,0.308431691522307
,Task 2: Trotting,1,1,training_accuracy,97.9858464888405
,Task 2: Trotting,1,2,training_loss,0.2935969637663529
,Task 2: Trotting,1,2,training_accuracy,98.31246597713664
,Task 2: Trotting,1,3,training_loss,0.2705707556432976
,Task 2: Trotting,1,3,training_accuracy,98.4757757212847
,Task 2: Trotting,1,4,training_loss,0.2661402146119034
,Task 2: Trotting,1,4,training_accuracy,98.4757757212847
,Task 2: Trotting,1,5,training_loss,0.2639335544903346
,Task 2: Trotting,1,5,training_accuracy,98.4757757212847
,Task 2: Trotting,1,6,training_loss,0.2707745046369406
,Task 2: Trotting,1,6,training_accuracy,98.58464888405008
,Task 2: Trotting,1,7,training_loss,0.2621384151650655
,Task 2: Trotting,1,7,training_accuracy,98.58464888405008
,Task 2: Trotting,1,8,training_loss,0.250859990396488
,Task 2: Trotting,1,8,training_accuracy,98.69352204681546
,Task 2: Trotting,1,9,training_loss,0.2603329855355646
,Task 2: Trotting,1,9,training_accuracy,98.80239520958084
,Task 3: Galloping,2,0,training_loss,0.5330943655681715
,Task 3: Galloping,2,0,training_accuracy,95.49549549549548
,Task 3: Galloping,2,1,training_loss,0.2666816784559527
,Task 3: Galloping,2,1,training_accuracy,97.72125066242714
,Task 3: Galloping,2,2,training_loss,0.2070256031564869
,Task 3: Galloping,2,2,training_accuracy,98.30418653948064
,Task 3: Galloping,2,3,training_loss,0.1940560843822066
,Task 3: Galloping,2,3,training_accuracy,98.88712241653418
,Task 3: Galloping,2,4,training_loss,0.1775427161828577
,Task 3: Galloping,2,4,training_accuracy,98.83412824589296
,Task 3: Galloping,2,5,training_loss,0.1735487828441998
,Task 3: Galloping,2,5,training_accuracy,98.83412824589296
,Task 3: Galloping,2,6,training_loss,0.1663244610547942
,Task 3: Galloping,2,6,training_accuracy,98.9401165871754
,Task 3: Galloping,2,7,training_loss,0.1655523593515423
,Task 3: Galloping,2,7,training_accuracy,98.99311075781664
,Task 3: Galloping,2,8,training_loss,0.1630909750500874
,Task 3: Galloping,2,8,training_accuracy,98.78113407525171
,Task 3: Galloping,2,9,training_loss,0.1564003334685266
,Task 3: Galloping,2,9,training_accuracy,98.99311075781664
,Task 1: Sniffing,0,0,training_loss,1.3999776212193749
,Task 1: Sniffing,0,0,training_accuracy,92.78787878787878
,Task 1: Sniffing,0,1,training_loss,0.9386911535985544
,Task 1: Sniffing,0,1,training_accuracy,96.78787878787878
,Task 1: Sniffing,0,2,training_loss,0.8575329782000997
,Task 1: Sniffing,0,2,training_accuracy,97.03030303030305
,Task 1: Sniffing,0,3,training_loss,0.8288560826794216
,Task 1: Sniffing,0,3,training_accuracy,97.45454545454544
,Task 1: Sniffing,0,4,training_loss,0.8154952368981233
,Task 1: Sniffing,0,4,training_accuracy,97.57575757575758
,Task 1: Sniffing,0,5,training_loss,0.7968551984593046
,Task 1: Sniffing,0,5,training_accuracy,97.6969696969697
,Task 1: Sniffing,0,6,training_loss,0.8059441281002805
,Task 1: Sniffing,0,6,training_accuracy,97.87878787878788
,Task 1: Sniffing,0,7,training_loss,0.7871529602465417
,Task 1: Sniffing,0,7,training_accuracy,97.87878787878788
,Task 1: Sniffing,0,8,training_loss,0.7819930310612262
,Task 1: Sniffing,0,8,training_accuracy,97.75757575757576
,Task 1: Sniffing,0,9,training_loss,0.7719517883686631
,Task 1: Sniffing,0,9,training_accuracy,97.93939393939394
,Task 2: Trotting,1,0,training_loss,0.4903770912817345
,Task 2: Trotting,1,0,training_accuracy,96.9515514425694
,Task 2: Trotting,1,1,training_loss,0.3175697307024814
,Task 2: Trotting,1,1,training_accuracy,97.87697332607512
,Task 2: Trotting,1,2,training_loss,0.3063095797323655
,Task 2: Trotting,1,2,training_accuracy,98.25802939575397
,Task 2: Trotting,1,3,training_loss,0.2813960931498152
,Task 2: Trotting,1,3,training_accuracy,98.25802939575397
,Task 2: Trotting,1,4,training_loss,0.2782418621433001
,Task 2: Trotting,1,4,training_accuracy,98.20359281437126
,Task 2: Trotting,1,5,training_loss,0.273940282426526
,Task 2: Trotting,1,5,training_accuracy,98.36690255851931
,Task 2: Trotting,1,6,training_loss,0.2827343859189637
,Task 2: Trotting,1,6,training_accuracy,98.36690255851931
,Task 2: Trotting,1,7,training_loss,0.2715219131328807
,Task 2: Trotting,1,7,training_accuracy,98.25802939575397
,Task 2: Trotting,1,8,training_loss,0.2607073126976501
,Task 2: Trotting,1,8,training_accuracy,98.42133913990202
,Task 2: Trotting,1,9,training_loss,0.2714208138641604
,Task 2: Trotting,1,9,training_accuracy,98.42133913990202
